Job Name,Job Salary,Job Year,Job Area,Job Degree,Job label
Web3产品经理,1.5-2万·13薪,1年及以上,无锡·滨湖区,本科,"['计算机', '数据分析', '需求分析', 'web', '软件', '交互设计', '物联网', '社群运营', '区块链', '产品方案', '五险一金', '餐饮补贴', '通讯补贴']"
PCBA工艺工程师,1-1.5万·14薪,2年及以上,湖州·安吉县,大专,[]
拔尖计划-应用测试专家,3-5万·16薪,5年及以上,重庆·南岸区,硕士,"['计算机', '应用测试', '五险一金', '年终奖金']"
射频工程师,1.5-2.5万·13薪,2年及以上,深圳·南山区,大专,"['示波器', '射频', 'wifi', '调试设备', 'pa', 'mtk', 'bt', 'fcc', 'cmw500', '5g', '五险一金', '员工旅游', '通讯补贴', '专业培训', '绩效奖金', '年终奖金']"
普运/水运营销专员,8千-1.5万,无需经验,,大专,"['五险一金', '专业培训', '绩效奖金', '定期体检', '周末双休', '节日福利', '绩效奖金', '弹性工作']"
店员/营业员（连锁店务员）,4.5-6千,1-2年,广州·番禺区,大专,"['交通补贴', '餐饮补贴', '绩效奖金', '社保', '节假日福利', '连锁门店', '门店销售', '零售', '社区推广', '便利店营业员', '超市营业员', '潮玩营业员', '导购', '收银员', '网点营业员']"
行政综合,8千-1.5万·16薪,2年及以上,深圳,本科,"['五险一金', '餐饮补贴', '通讯补贴', '年终奖金']"
机械工程师,6千-1万,2年,眉山,本科,"['五险一金', '餐饮补贴', '通讯补贴', '交通补贴', '绩效奖金']"
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']"
住家老师/育儿师,1-1.5万,无需经验,上海·虹口区,本科,"['教育', '学习计划', '驾驶', '教培', '早餐制作', '饮食制作']"
拔尖计划-智能建造产品规划专家,3-5万·16薪,5年及以上,重庆·渝北区,硕士,"['团队管理', '智能建造', '五险一金', '年终奖金']"
标准化工程师,7千-1.2万,无需经验,成都·龙泉驿区,硕士,"['理工科', '物联网', '项目申报', '设计规范', '技术研发', '产品标准', '工业物联网', '科技成果转化', '五险一金', '员工食堂', '免费宿舍', '有通勤班车', '免费停车']"
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']"
报批报建工程师,8千-1.3万,3年及以上,广州·番禺区,本科,"['交通补贴', '餐饮补贴', '绩效奖金', '社保', '下午茶', '员工活动']"
党群管理,8千-1.5万·16薪,2年及以上,深圳,本科,"['党建', '五险一金', '餐饮补贴', '通讯补贴', '年终奖金']"
质量管理部副部长,1.2-1.6万,5年及以上,成都·龙泉驿区,本科,"['五险一金', '周末双休', '员工食堂', '免费宿舍', '有通勤班车', '免费停车']"
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']"
电气装配工程师,6-8千,3-4年,广州·增城区,中技/中专,"['五险一金', '定期体检', '员工旅游', '专业培训', '大小周工作制', '包工作餐']"
产品测试,1-1.5万·16薪,3年及以上,重庆·南岸区,本科,"['计算机', '电子', '测试', '五险一金', '年终奖金']"
解决方案经理,5-8千,1年,玉溪,大专,"['计算机', '电子', '自动化', '方案设计', '解决方案', '大数据', '物联网', '通讯', '供应商', '方案汇报', '补充医疗保险', '补充公积金', '年终奖金', '绩效奖金', '专业培训', '定期体检', '五险一金']"
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']"
特运事业部运力专员,3.5-3.8千,1-3年,蚌埠,中技/中专,"['五险一金', '专业培训', '绩效奖金', '定期体检', '办公软件', '物流行业', '渠道管理', '物流运输', '实施计划', '运力资源', '项目控制']"
硬件研发-嵌入式软件开发（嵌入式方向）,1-1.5万·16薪,3-4年,重庆·渝北区,本科,"['五险一金', '餐饮补贴', '通讯补贴', '年终奖金']"
智慧城市售前工程师,1.2-1.7万,5年及以上,广州·越秀区,本科,"['计算机', '自动化', '需求调研', '客户沟通', '解决方案', '智慧城市', '智慧交通', '智慧教育', '应急', '五险一金', '员工旅游', '绩效奖金', '年终奖金', '定期体检', '周末双休', '员工宿舍', '提成奖励']"
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']"
业务拓展经理,6千-1万,5年及以上,福州·马尾区,本科,"['市场开拓', '电子', '通信', '电力', '业务拓展', '业务合作', '销售', '风险控制', '计算机', '应急消防']"
拔尖计划-智慧楼宇解决方案专家,3-5万·16薪,5年及以上,重庆·渝北区,本科,"['需求分析', '项目管理', '团队管理', '五险一金', '年终奖金']"
报批报建工程师,8千-1.3万,3年及以上,广州·番禺区,本科,"['交通补贴', '餐饮补贴', '绩效奖金', '社保', '下午茶', '员工活动']"
采购专员,7-9千,1年,广州·增城区,大专,"['供应链', '采购', '机械零部件', '五险一金', '定期体检', '大小周工作制', '包工作餐']"
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']"
智慧酒店产品经理,1-1.5万·16薪,3-4年,重庆·渝北区,本科,"['五险一金', '餐饮补贴', '通讯补贴', '年终奖金']"
业务拓展经理,6千-1万,5年及以上,福州·马尾区,本科,"['市场开拓', '电子', '通信', '电力', '业务拓展', '业务合作', '销售', '风险控制', '计算机', '应急消防']"
机械装配工,5.5-8千,2年,广州·增城区,中技/中专,"['五险一金', '定期体检', '员工旅游', '专业培训', '大小周工作制', '包工作餐']"
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']"
产品开发-产品经理（视频监控方向）,1-1.5万·16薪,3-4年,重庆·渝北区,本科,"['五险一金', '餐饮补贴', '通讯补贴', '年终奖金']"
总经理秘书/助理,1.5-2万,2年及以上,上海·青浦区,硕士,"['五险一金', '提成奖金', '餐饮补贴', '专业培训', '员工旅游', '年终奖金']"
主办会计,6-9千·13薪,3年及以上,无锡·滨湖区,本科,"['五险一金', '通讯补贴', '餐饮补贴', '绩效奖金', '年终奖金']"
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']"
DBA数据库工程师,1-1.5万·16薪,3-4年,重庆·渝北区,本科,"['数据库', '五险一金', '餐饮补贴', '通讯补贴', '年终奖金']"
解决方案经理,8千-1.5万,2年及以上,武汉·东西湖区,本科,"['售前支撑', '系统集成方案', '客户洞察', '解决方案制定', '需求挖掘', '技术方案编写', '技术文档', '五险一金', '周末双休', '带薪年假', '节日福利']"
普运/水运营销专员,8千-1.5万,无需经验,,大专,"['五险一金', '专业培训', '绩效奖金', '定期体检', '周末双休', '节日福利', '绩效奖金', '弹性工作']"
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']"
武汉研发中心-研发类岗位,1-1.5万·16薪,3年及以上,武汉·江汉区,本科,"['计算机', 'java', '前端开发', '物联网', '五险一金', '年终奖金']"
装配钳工,5.5-8千,3-4年,广州·增城区,中技/中专,"['调试', '机械图纸', '钳工工具', '印刷机', '数码印刷', '清点物料', '安装调试', '钳工技能', '钳工', '装配', '五险一金', '员工旅游', '专业培训', '定期体检', '大小周工作制', '包工作餐', '加班补贴']"
项目经理,6千-1万,3-4年,珠海,本科,"['project', 'ppt', '物联网', '方案讲解', '互联网', '项目经理', '项目主管', '市场经理', '项目', '五险一金', '定期体检', '带薪年假', '周末双休', '专业培训', '员工旅游']"
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']"
拔尖计划-RTN架构设计(视频融合通信服务方向),5-10万,5-7年,重庆·渝北区,本科,"['五险一金', '餐饮补贴', '通讯补贴', '年终奖金']"
特运事业部运力专员,3.5-3.8千,1-3年,蚌埠,中技/中专,"['五险一金', '专业培训', '绩效奖金', '定期体检', '办公软件', '物流行业', '渠道管理', '物流运输', '实施计划', '运力资源', '项目控制']"
AOI工程师,7.5千-1万,3-4年,广州·黄埔区,大专,"['五险一金', '专业培训', '年终奖金', '定期体检', '加班补贴']"
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']"
软件研发-Java开发,1-1.5万·16薪,3-4年,重庆·渝北区,本科,"['五险一金', '餐饮补贴', '通讯补贴', '年终奖金']"
人力资源部部长,1.2-1.6万,5年及以上,成都·龙泉驿区,硕士,"['五险一金', '员工食堂', '免费宿舍', '有通勤班车', '免费停车']"
技术支持工程师（视频物联方向/杭州）,7千-1.2万,2年,杭州,本科,"['计算机', '电子', '网络', '英语四级', '技术资料', '通信网络', '授课培训', '视频监控', '五险一金', '交通补贴', '餐饮补贴', '通讯补贴', '年终奖金', '定期体检', '绩效奖金']"
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']"
拔尖计划-云原生应用架构设计(视频融合服务应用方向),5-10万,5-7年,重庆·渝北区,本科,"['五险一金', '餐饮补贴', '通讯补贴', '年终奖金']"
解决方案经理,5-8千,1年,玉溪,大专,"['计算机', '电子', '自动化', '方案设计', '解决方案', '大数据', '物联网', '通讯', '供应商', '方案汇报', '补充医疗保险', '补充公积金', '年终奖金', '绩效奖金', '专业培训', '定期体检', '五险一金']"
机械工程师,6千-1万,2年,眉山,本科,"['五险一金', '餐饮补贴', '通讯补贴', '交通补贴', '绩效奖金']"
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']"
售前方案,1-1.5万·16薪,3-4年,南宁,本科,"['五险一金', '餐饮补贴', '通讯补贴', '年终奖金']"
生产普工,5.5-6.5千,1年,深圳·宝安区,初中及以下,"['测试', '电脑', '烙铁', '电批', '组装手机', '专业培训', '定期体检', '年终奖金', '五险一金', '节日福利', '生日福利', '员工旅游', '免费班车']"
二级建造师,8千-1.4万,2年,上海·杨浦区,大专,"['消防', '五险一金', '餐饮补贴']"
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']"
售前方案（新疆）,8千-1.6万·16薪,3-4年,乌鲁木齐,本科,"['五险一金', '餐饮补贴', '通讯补贴', '年终奖金']"
（中台）经管中心总监,1.8-2.5万,10年及以上,蚌埠,高中,"['数据分析', '运营', '财务', '市场动态', '过程管理', '网络货运', '五险一金', '专业培训', '绩效奖金', '定期体检', '周末双休', '节日福利', '绩效奖金', '弹性工作']"
通算公有云售前技术支撑,1-1.5万,4年及以上,佛山,本科,"['数据库', '需求分析', '网络', '解决方案', '架构设计', '安全', '竞品分析', '云计算', '应急预案', '市场定位']"
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']"
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']"
通算公有云售前技术支撑,1-1.5万,4年及以上,佛山,本科,"['数据库', '需求分析', '网络', '解决方案', '架构设计', '安全', '竞品分析', '云计算', '应急预案', '市场定位']"
拔尖计划-工业系统产品专家,3-5万·16薪,8年及以上,重庆·渝北区,本科,"['五险一金', '年终奖金']"
QC组长,6-9千·13薪,2年,广州·黄埔区,大专,"['质量', '主管', '五险一金', '专业培训', '年终奖金', '绩效奖金', '定期体检', '加班补贴']"
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']"
QE品质工程师（电子组装）,7-9千,1年及以上,深圳·宝安区,中技/中专,"['员工宿舍', '五险一金', '带薪年假', '免费班车', '出差补贴', '年终奖金', '全勤奖', '公司旅游', '专业培训', '定期体检', '节日福利', '生日福利', '员工旅游']"
售前方案,1-1.5万·16薪,3-4年,广州,本科,"['五险一金', '餐饮补贴', '通讯补贴', '年终奖金']"
HRBP（人力资源合作伙伴）,5.5-8千,5年及以上,蚌埠,大专,"['定期体检', '工作餐', '五险一金', '绩效奖金']"
